Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,V162030,V162095,V162096,V162097,V162098,V162099,V162100,V162101,V162102,V162103,V162104,V162105,V162106,V162107,V162108,V162109,V162110,V162111,V162112,V162113,Vote
639,7,1,4,1,5,1,2,53,4,11,0,1,0,1,1,1,0,1,2,2,13,0,50,40,30,40,60,40,85,50,40,40,60,1,70,50,60,70,40,70,40,2
640,7,2,0,1,7,1,1,67,1,11,16,1,3,1,1,1,0,1,2,2,27,0,85,30,40,50,85,70,85,70,40,40,70,50,100,85,60,85,15,60,30,2
641,7,4,4,1,99,2,8,60,1,16,14,5,3,2,1,1,0,1,1,3,0,0,40,50,70,50,50,50,50,70,50,40,50,50,50,60,31,50,50,70,50,1
642,7,1,0,2,4,2,8,35,1,12,12,1,2,1,1,1,0,1,1,3,15,0,1,41,2,17,66,92,86,85,95,71,88,53,26,91,64,95,78,88,13,3
643,7,2,0,1,99,1,2,59,3,10,0,4,0,2,1,1,0,1,0,2,1,0,69,51,48,62,99,17,50,40,72,49,2,52,71,71,50,73,62,70,98,1
644,7,2,4,1,4,1,7,67,4,14,0,1,3,1,1,1,0,1,1,3,16,0,43,52,73,41,90,18,73,74,87,20,52,72,85,73,50,72,87,99,43,1
645,7,1,4,1,6,2,4,66,3,13,0,5,0,1,1,1,0,1,1,4,7,0,51,32,31,61,51,41,69,51,60,60,51,31,61,50,70,85,41,85,2,2
646,7,5,1,1,6,1,5,67,4,11,0,5,0,1,1,1,0,1,1,2,9,0,60,30,40,60,70,60,60,70,30,40,50,50,85,70,50,70,30,60,40,3
647,5,4,0,1,5,1,2,60,1,13,13,1,3,1,1,1,0,1,1,2,16,0,50,1,30,1,50,50,60,50,50,50,50,50,50,50,50,100,50,50,1,2
648,2,4,0,1,5,1,5,29,1,12,13,7,0,1,1,1,0,1,0,2,24,0,85,40,40,70,70,40,85,70,60,60,70,85,100,85,50,100,50,70,40,2
649,7,2,1,1,2,2,8,48,1,14,13,1,0,1,1,4,1,1,1,2,27,0,15,50,85,70,50,50,50,70,50,30,50,50,50,50,16,71,50,100,51,1
650,7,2,0,1,6,1,2,40,1,10,13,7,3,1,1,1,0,1,1,3,0,0,100,15,15,60,0,30,100,60,15,1,50,30,100,30,100,70,1,70,1,2
651,7,3,0,1,6,2,2,75,3,9,13,1,0,1,1,1,0,1,2,2,12,0,85,60,50,50,60,50,40,40,50,40,50,50,85,50,50,100,50,85,50,2
652,7,1,0,1,4,2,4,53,4,9,10,1,1,1,1,1,0,1,2,2,8,0,15,50,50,30,50,50,50,50,50,30,50,50,50,50,30,70,50,70,50,1
653,7,3,1,1,99,1,2,53,2,8,9,1,0,2,1,1,0,1,1,1,21,0,70,85,85,70,85,60,50,70,85,85,70,85,100,85,1,85,70,85,85,1
654,7,3,1,2,99,1,1,56,2,3,3,1,3,5,1,4,4,2,1,2,19,0,50,60,60,70,70,70,70,70,50,70,60,60,60,60,60,70,50,70,999,1
655,0,0,1,1,4,2,6,53,4,12,0,1,2,1,1,1,0,1,1,1,11,0,50,60,50,85,70,50,50,85,100,50,50,50,70,100,50,70,50,70,100,1
656,5,3,1,2,99,2,8,37,6,9,0,1,2,5,1,1,0,1,1,1,15,0,15,100,50,50,100,30,40,50,100,40,15,100,50,100,50,40,100,85,85,1
657,5,3,0,1,5,2,8,53,1,10,10,1,0,1,1,1,0,1,1,1,19,0,51,50,50,36,50,21,50,66,51,24,51,50,50,51,23,68,50,65,20,2
658,4,4,0,1,6,1,5,46,1,13,14,1,0,1,1,1,0,2,2,3,18,0,85,40,50,30,85,50,85,50,50,50,50,50,85,100,60,70,50,70,40,2
659,5,3,4,1,4,1,7,0,1,14,15,1,0,3,3,4,4,1,1,2,26,0,30,50,50,15,70,70,30,85,50,30,40,50,85,50,30,40,50,85,50,1
660,7,2,4,1,2,2,8,34,1,13,14,1,4,1,2,1,0,1,1,2,26,0,1,86,85,70,85,42,41,70,85,16,70,69,70,70,31,71,70,98,50,1
661,6,2,0,1,6,2,1,69,1,13,13,1,0,1,1,1,0,1,1,3,23,0,40,40,40,60,50,70,100,60,50,40,70,15,85,40,50,85,40,85,15,2
662,7,1,0,1,1,1,1,71,1,11,13,5,2,1,1,1,0,1,1,3,9,0,40,100,70,70,70,60,30,60,50,40,50,85,100,100,15,85,70,70,60,1
663,2,4,0,1,4,2,8,27,6,13,0,1,2,6,1,3,0,1,1,4,20,0,1,70,50,60,50,70,15,70,70,60,50,15,40,50,1,30,70,85,50,3
664,5,3,0,1,7,1,5,51,1,11,10,1,0,1,1,1,0,1,1,2,18,0,100,16,2,15,81,65,99,78,3,39,50,15,100,100,87,96,51,61,30,2
665,7,2,1,1,4,1,1,67,1,14,10,1,3,1,1,1,0,1,1,2,0,0,1,70,70,30,0,40,30,60,0,40,0,0,70,0,1,50,50,70,60,1
666,7,3,0,1,4,1,5,33,4,12,0,1,2,1,1,1,0,1,1,2,8,0,60,60,50,50,60,50,50,70,40,50,40,50,85,50,50,70,30,85,1,1
667,7,1,1,1,1,1,5,41,6,14,0,1,4,2,1,1,0,1,1,1,7,0,40,100,85,70,100,70,15,40,100,70,100,100,100,100,100,85,85,85,100,1
668,7,1,2,1,5,1,1,59,1,13,10,1,3,1,1,1,0,1,1,3,26,0,40,50,30,50,50,70,70,40,70,15,50,40,70,70,50,85,50,50,30,2
669,3,4,1,1,6,2,4,18,6,9,0,1,3,5,3,4,3,1,1,1,11,0,100,100,85,96,100,70,50,100,100,70,100,100,100,100,100,100,100,70,100,1
670,7,1,2,1,6,0,5,68,1,10,8,5,0,1,1,1,0,1,1,2,0,0,70,30,30,40,50,70,85,40,15,30,60,50,85,50,100,70,30,60,1,2
671,7,2,1,1,99,1,2,57,1,10,10,1,0,1,1,1,0,1,1,2,21,0,50,50,40,85,50,50,50,85,50,50,50,50,100,50,50,100,1,50,1,2
672,5,2,0,1,4,1,7,45,1,14,14,1,0,4,2,1,0,1,2,2,9,0,50,50,50,50,53,50,50,50,50,46,50,50,50,50,50,53,50,50,50,1
673,7,1,1,1,2,2,8,59,1,12,12,1,2,1,1,1,0,2,1,1,15,0,15,60,60,80,78,13,30,60,80,33,30,63,73,67,13,66,56,82,56,1
674,6,2,1,1,99,1,4,46,6,11,0,1,3,5,1,1,0,1,1,1,13,0,70,85,70,100,70,70,50,70,85,60,85,40,100,85,40,85,100,100,70,1
675,5,3,1,1,2,1,4,26,6,13,0,4,3,3,3,4,3,1,1,1,16,0,5,100,60,70,90,5,1,60,90,40,5,85,60,40,1,5,95,85,100,1
676,4,3,2,1,6,1,5,58,4,13,0,4,3,1,1,4,1,1,1,3,1,0,85,30,16,60,70,85,70,30,31,41,85,16,85,85,60,85,16,100,1,2
677,6,3,2,1,5,2,4,72,6,9,9,5,3,1,1,1,0,1,2,2,0,0,30,50,30,1,70,30,60,60,100,30,50,30,50,100,60,100,85,85,15,2
678,7,2,0,1,5,2,1,49,6,14,0,1,3,1,1,1,0,1,1,2,23,0,57,83,50,70,89,59,89,87,95,61,62,90,90,89,75,92,87,92,97,1
679,7,2,0,1,6,1,4,55,1,11,12,1,0,1,1,1,0,1,1,2,26,0,60,70,40,60,85,60,70,70,70,50,40,70,85,70,70,100,70,85,15,2
680,7,1,0,1,6,1,2,82,1,11,11,5,0,1,1,1,0,1,0,3,21,0,87,51,41,17,70,85,92,42,50,17,86,51,85,87,70,88,51,90,16,2
681,5,1,2,1,6,1,5,34,2,9,9,7,0,4,1,1,0,1,1,2,22,0,50,60,70,60,70,60,70,50,70,50,70,70,70,85,70,70,60,70,70,3
682,7,2,1,1,2,1,7,57,1,12,10,1,3,5,3,1,0,1,1,2,22,0,36,60,81,83,85,16,36,29,51,53,17,33,100,84,18,100,47,83,43,1
683,5,2,0,1,3,1,7,47,6,13,0,1,3,3,2,1,0,1,1,1,12,0,40,85,70,60,70,40,40,60,70,15,60,60,60,85,60,70,60,85,70,4
684,1,4,2,2,5,2,4,39,1,10,11,1,2,1,1,1,0,1,1,2,12,0,41,51,70,52,82,92,100,100,75,94,84,80,100,100,60,97,69,100,47,2
685,3,3,0,1,4,2,8,20,6,13,0,8,3,1,2,1,0,1,1,1,2,0,1,50,50,15,40,50,30,40,50,40,50,40,1,50,50,60,40,100,15,1
686,4,3,1,1,4,1,2,53,6,12,0,1,1,2,1,1,0,2,1,3,11,0,100,50,50,88,100,88,88,75,65,50,75,100,100,100,50,99,65,50,100,1
687,7,1,0,1,4,1,1,58,4,11,0,1,0,1,1,1,0,1,1,1,1,0,70,15,60,70,100,60,85,60,60,60,60,85,100,100,50,100,60,70,50,3
688,5,2,4,1,2,2,5,30,6,14,13,1,3,6,1,1,0,1,1,1,11,0,5,85,70,50,70,15,40,60,90,45,50,85,40,70,15,40,85,80,85,1
689,7,3,1,1,3,2,7,35,6,9,10,7,2,1,1,1,0,1,2,1,12,0,100,85,40,100,100,30,40,40,100,40,100,100,100,100,40,100,100,100,30,1
690,7,2,0,1,7,1,2,80,1,5,9,5,3,1,1,1,0,1,2,3,12,0,100,50,15,85,100,60,100,70,50,85,100,50,100,60,50,100,50,85,30,2
691,7,1,4,1,4,2,5,27,6,13,13,1,3,1,1,1,0,1,1,1,13,0,42,82,44,43,63,53,77,77,75,44,47,54,80,68,57,68,63,79,55,2
692,7,1,1,1,3,1,7,57,1,10,9,6,0,2,1,1,0,1,1,2,12,0,85,85,50,85,100,15,40,40,15,15,70,85,85,100,30,70,1,70,85,1
693,7,1,1,1,4,2,8,67,1,13,10,5,3,1,1,1,0,1,1,3,27,0,50,50,50,50,50,40,50,85,50,50,50,50,50,50,30,70,70,50,50,1
694,6,1,1,1,1,2,8,0,4,13,0,5,0,1,2,1,0,1,1,2,27,0,4,96,71,69,50,29,40,39,83,41,69,72,83,88,1,39,73,70,73,1
695,5,1,1,1,5,1,2,68,1,12,10,1,2,1,1,1,0,1,1,2,13,0,60,40,40,60,60,60,70,70,50,60,60,60,70,60,60,85,50,60,40,2
696,4,3,0,2,2,2,8,24,6,13,0,4,4,1,1,1,0,1,1,4,17,0,1,80,50,60,80,1,20,70,100,20,50,60,50,50,1,30,100,100,80,1
697,2,4,1,1,3,1,5,18,6,10,0,1,3,1,1,1,0,1,1,0,21,0,50,60,50,50,50,50,50,50,50,40,50,50,100,50,998,85,50,60,50,1
698,7,3,4,1,3,1,4,46,1,13,16,1,3,1,1,1,0,1,1,2,24,0,30,30,50,85,70,15,50,30,85,30,70,50,70,85,60,100,50,85,1,3
699,6,2,2,1,7,1,2,63,6,13,0,6,0,1,1,1,0,1,1,4,5,0,100,30,15,40,60,60,70,40,15,40,60,40,100,100,70,100,15,70,1,2
700,7,2,1,1,1,2,7,23,6,13,0,4,3,1,2,4,7,1,1,4,23,0,15,100,100,85,85,15,15,70,100,15,30,85,70,100,1,70,100,100,100,1
701,7,4,0,1,99,1,2,49,1,9,9,1,0,1,1,1,0,1,1,2,19,0,70,30,50,95,100,50,70,70,100,50,50,100,100,100,70,15,100,100,100,2
702,7,2,1,2,7,1,4,40,5,10,0,1,1,2,3,4,4,1,1,1,7,0,85,100,50,100,100,1,50,1,100,1,1,1,100,100,1,1,1,1,100,1
703,1,3,2,1,5,1,5,55,4,14,0,1,3,1,1,1,0,1,1,2,19,0,100,70,70,100,100,100,100,100,60,100,100,100,100,100,70,100,100,100,100,2
704,7,2,1,1,0,0,0,0,0,10,0,4,3,1,0,1,0,1,1,4,0,0,50,50,51,84,52,99,52,98,52,84,61,51,52,100,51,42,51,86,52,2
705,5,4,0,1,3,1,1,52,1,13,14,1,0,1,1,1,0,1,1,2,26,0,15,50,70,70,70,60,30,85,70,40,70,70,100,70,30,85,70,70,70,1
706,7,1,1,1,6,1,2,71,1,9,13,5,0,1,1,1,0,1,2,3,23,0,70,50,15,30,70,70,85,60,50,30,50,50,85,60,70,85,50,50,30,2
707,7,1,1,1,2,2,4,51,2,13,14,1,3,1,1,1,0,1,1,3,26,0,50,70,60,50,70,40,50,70,70,30,40,70,70,70,15,70,70,70,50,1
708,1,4,0,1,99,1,2,31,6,11,0,1,0,1,1,1,0,1,1,4,8,0,50,50,50,50,50,50,50,50,30,50,50,30,100,50,50,70,30,50,50,2
709,5,3,0,1,3,1,5,39,6,10,0,1,2,2,1,1,0,1,1,1,9,0,85,40,70,60,85,70,40,40,70,70,30,40,100,70,70,60,70,70,100,1
710,7,1,0,1,4,1,4,66,1,14,13,5,3,1,1,1,0,1,1,2,21,0,15,70,60,60,70,70,40,85,50,50,60,70,85,85,1,85,50,85,40,1
711,7,1,4,1,4,2,8,18,6,12,0,1,3,5,1,1,0,1,1,4,1,0,50,60,40,999,65,50,35,70,80,25,40,60,998,80,40,65,80,100,50,1
712,5,3,2,1,99,1,5,65,4,10,0,1,2,1,1,1,0,2,1,1,12,0,50,60,40,50,60,40,40,50,85,40,50,1,100,60,50,85,85,70,40,2
713,7,1,4,1,7,1,7,29,1,10,10,1,3,1,1,1,0,1,1,2,18,0,1,1,50,1,70,60,100,60,70,70,70,40,85,85,70,100,60,60,1,2
714,7,1,0,1,7,1,4,69,1,13,12,5,3,1,2,1,0,1,2,2,17,0,100,1,15,15,60,60,100,60,1,85,50,60,100,70,100,100,1,60,1,2
715,7,3,0,1,3,1,2,52,1,13,13,1,3,1,1,1,0,1,1,2,26,0,15,85,70,60,70,70,40,70,70,70,70,70,70,70,1,60,70,70,70,1
716,0,0,4,2,99,1,8,39,1,9,7,7,3,1,1,1,0,2,1,1,1,0,84,98,67,50,85,14,67,59,87,3,1,30,11,88,14,98,27,98,68,2
717,7,3,1,1,3,2,4,28,6,14,0,1,0,5,1,2,0,1,1,1,14,0,50,85,70,50,60,30,30,70,85,40,50,50,50,70,15,60,50,85,85,1
718,3,4,0,1,99,1,2,38,6,10,0,4,2,2,1,1,0,1,1,1,11,0,0,0,0,85,85,0,0,0,1,0,50,0,60,0,0,60,1,85,85,4
719,7,3,0,1,4,2,5,34,1,9,9,1,2,2,1,1,0,1,1,1,22,0,89,100,97,93,100,91,32,61,100,70,81,51,100,100,50,12,100,100,100,1
720,7,1,2,1,4,2,8,68,1,10,10,1,0,1,1,1,0,1,2,3,13,0,40,85,1,30,85,60,85,40,50,1,70,1,70,50,50,100,50,100,1,2
721,7,2,0,1,4,2,1,0,1,13,14,4,0,1,1,1,0,1,1,2,0,0,29,87,61,30,71,39,61,61,68,39,50,59,71,66,14,85,54,84,57,1
722,7,2,0,1,2,1,1,37,1,10,13,7,3,1,1,1,0,1,1,2,22,0,1,85,75,60,50,5,35,45,100,1,40,75,60,100,1,75,75,85,60,1
723,7,2,0,1,0,1,2,34,6,9,0,6,1,2,1,4,2,1,1,1,1,0,50,0,0,69,100,50,50,40,50,4,2,100,100,1,0,1,50,70,99,1
724,4,3,1,1,2,1,7,63,1,10,13,1,3,3,3,4,4,1,1,1,12,0,60,70,70,70,60,60,60,70,1,70,60,30,70,70,60,70,70,85,50,1
725,1,4,0,2,6,1,5,38,4,9,0,1,0,1,1,1,0,1,1,2,13,0,50,50,1,40,50,60,85,85,50,15,50,50,85,85,85,100,50,85,1,2
726,7,1,0,1,4,1,2,55,1,9,5,6,2,1,1,1,0,1,2,2,11,0,60,40,60,70,70,30,60,70,30,50,40,70,70,70,50,50,15,70,60,1
727,7,2,0,1,6,1,5,57,1,9,12,1,3,1,1,1,0,1,2,3,20,0,70,40,15,40,100,100,100,85,70,85,100,70,100,100,100,100,60,100,40,2
728,7,2,0,1,3,0,2,36,1,13,12,1,0,1,1,1,0,1,1,2,21,0,15,40,50,50,50,40,40,50,50,15,15,30,60,50,1,30,50,85,1,1
729,7,1,0,1,6,1,2,70,3,10,0,5,2,1,1,1,0,1,1,2,15,0,99,51,41,40,85,85,85,60,41,61,51,70,85,85,85,85,31,85,16,2
730,7,2,0,1,6,1,2,63,1,13,11,1,0,5,3,4,2,1,1,3,28,0,100,15,15,60,85,70,100,60,1,70,70,50,100,85,85,85,1,70,1,2
731,6,1,1,1,3,2,4,67,4,14,0,5,0,1,1,1,0,1,1,2,14,0,15,60,70,60,60,50,30,60,60,40,50,60,70,70,15,70,50,85,40,1
732,7,2,2,1,7,1,2,70,2,13,13,5,3,5,3,4,1,1,0,2,25,0,70,40,30,30,70,60,70,30,40,40,70,30,70,70,85,85,40,70,40,2
733,5,2,0,1,4,2,8,34,1,5,5,1,1,5,3,4,4,2,1,2,20,0,50,50,50,70,85,70,50,70,50,70,50,50,1,1,50,70,50,85,60,1
734,7,2,4,1,2,2,8,33,1,15,14,1,0,1,1,1,0,1,1,1,21,0,8,83,81,83,86,15,8,72,87,33,42,61,41,73,3,69,52,93,59,1
735,7,1,0,1,5,1,5,74,4,13,0,5,3,1,1,1,0,1,1,1,11,0,70,30,40,30,60,85,85,85,50,60,50,50,85,50,60,85,15,70,1,2
736,7,2,2,1,5,1,4,77,1,9,9,5,2,1,1,1,0,1,1,4,11,0,0,84,84,72,98,72,85,71,84,85,84,71,99,98,86,86,71,84,72,2
737,7,1,0,1,1,1,4,71,4,13,0,5,3,5,1,1,0,2,2,3,14,0,85,50,100,100,70,50,1,50,60,70,50,50,100,50,1,60,50,85,60,1
738,7,3,0,1,99,1,4,53,1,9,13,6,2,1,1,1,0,1,1,1,22,0,50,70,70,100,100,50,70,70,100,15,100,50,100,100,50,70,100,100,70,4
739,5,2,1,1,4,1,2,52,6,14,0,1,0,1,1,4,7,1,1,2,21,0,80,50,60,60,80,50,80,70,80,40,70,70,80,90,999,80,70,70,80,1
740,7,1,0,1,3,1,1,38,1,13,10,1,2,1,1,1,0,1,1,2,17,0,1,51,70,70,50,1,15,70,70,1,50,70,50,60,1,70,62,98,70,1
741,7,2,4,1,3,1,2,21,6,12,0,8,0,5,2,1,0,1,1,1,25,0,70,100,90,100,100,31,95,92,100,41,93,100,100,100,16,100,100,90,100,1
742,5,3,0,1,99,1,2,52,1,9,9,6,0,1,1,1,0,2,2,3,9,0,1,50,50,60,85,40,50,50,50,40,40,85,100,60,50,60,50,60,70,3
743,7,1,1,1,6,1,4,74,3,13,0,5,0,1,1,1,0,1,1,3,17,0,50,70,70,40,60,70,70,70,50,60,60,50,60,60,70,100,60,50,30,2
744,7,2,1,1,2,1,1,55,1,10,10,5,3,2,3,4,1,1,1,2,24,0,70,70,70,100,100,40,1,70,70,40,50,70,100,70,1,70,70,85,100,1
745,1,4,4,2,6,1,5,29,1,13,8,1,0,1,1,1,0,1,1,2,13,0,50,40,50,50,50,40,70,50,50,50,50,50,100,50,50,70,50,50,30,2
746,5,3,4,1,5,2,8,48,4,11,13,4,3,1,2,1,0,1,1,1,14,0,3,38,50,15,50,67,51,53,76,15,51,21,1,1,50,83,50,76,2,3
747,7,2,1,1,1,2,8,46,4,11,0,1,2,1,1,1,0,1,1,4,12,0,1,85,85,100,50,50,40,70,100,40,50,60,30,100,1,85,60,100,60,1
748,5,3,1,1,4,1,2,0,4,11,0,1,2,5,3,4,0,1,2,1,13,0,85,999,998,60,70,15,60,60,1,1,40,998,70,70,999,1,999,70,60,1
749,5,3,1,1,99,2,4,66,4,9,0,1,2,1,3,4,3,1,1,2,17,0,15,85,70,70,70,40,60,70,85,30,50,85,70,70,60,70,85,85,70,1
750,7,2,0,1,2,2,8,65,4,14,0,1,4,1,1,1,0,1,1,2,28,0,30,100,100,30,85,70,15,60,85,30,70,100,70,100,1,85,85,100,70,1
751,7,3,1,1,1,2,8,35,3,14,0,1,3,3,3,4,4,1,1,1,21,0,1,100,85,50,50,60,40,70,100,50,50,50,50,50,15,60,100,100,100,1
752,7,1,0,2,2,2,8,43,6,9,0,1,2,1,1,1,0,2,1,1,14,0,17,61,59,77,82,16,52,65,74,23,24,51,52,51,50,42,51,96,85,1
753,7,3,0,1,5,2,5,53,1,14,13,5,4,1,2,1,0,1,1,2,0,0,34,47,45,15,51,55,68,69,58,67,76,48,78,79,39,99,47,80,25,2
754,0,0,4,1,4,1,4,76,1,14,10,5,3,1,1,1,0,1,2,3,18,0,61,61,60,84,100,31,84,86,86,15,71,84,98,99,16,84,70,86,70,1
755,7,1,1,1,2,1,1,55,1,16,14,1,0,1,1,1,0,1,1,3,23,0,40,50,60,50,50,40,50,70,50,30,50,50,70,70,30,60,50,70,50,1
756,7,1,2,1,6,1,4,74,4,10,0,5,0,1,2,1,0,1,1,3,12,0,60,1,1,70,85,70,100,85,50,70,50,50,100,100,70,100,50,100,1,2
757,2,4,0,1,4,2,8,27,4,9,0,1,2,1,1,1,0,2,0,1,1,0,30,31,40,99,20,14,24,33,1,26,5,25,45,25,27,44,24,23,37,2
758,7,1,0,1,2,1,1,74,1,16,15,5,4,1,1,1,0,1,1,3,25,0,15,100,60,40,70,30,40,50,85,15,40,60,60,70,30,50,85,85,100,1
759,7,4,2,1,6,1,7,36,1,14,13,1,3,1,1,1,0,1,1,2,24,0,70,50,15,30,85,30,85,15,40,40,60,70,85,85,60,100,50,85,1,2
760,4,4,2,1,6,1,4,52,4,14,0,4,2,1,1,1,0,1,1,1,24,0,50,60,1,30,85,1,85,70,50,60,50,50,100,60,50,70,50,60,40,2
761,7,3,2,1,6,1,2,39,4,11,0,1,3,6,1,1,0,1,1,1,22,0,70,30,1,50,100,70,100,50,50,50,50,40,100,70,70,100,50,50,1,2
762,1,4,1,1,99,1,1,60,1,9,6,7,2,1,1,1,0,1,2,3,18,0,100,100,70,50,100,50,50,60,50,50,50,60,100,100,0,85,50,70,0,1
763,7,1,4,1,5,2,1,47,1,13,14,1,2,1,2,4,1,1,1,2,16,0,50,50,30,40,84,30,85,62,70,32,83,1,98,99,71,100,50,86,1,2
764,1,4,2,1,99,1,1,37,1,9,9,1,3,1,1,1,0,2,1,4,7,0,97,24,45,70,73,57,33,96,42,43,16,10,95,9,99,97,51,98,53,2
765,6,2,0,2,6,1,1,29,6,8,0,1,2,5,1,1,0,1,0,1,28,2,97,18,32,52,99,62,69,32,42,15,87,41,97,98,38,2,40,86,99,2
766,7,1,0,1,7,1,2,0,1,14,16,5,4,1,1,1,0,1,0,3,0,0,100,1,1,1,60,70,100,30,1,60,100,1,100,70,100,100,1,70,1,2
767,5,3,4,1,4,2,1,52,4,14,0,1,3,1,1,1,0,1,1,2,21,0,30,50,50,50,0,60,50,50,60,40,60,50,50,50,50,70,0,60,50,3
768,1,4,2,1,6,1,2,63,1,12,13,4,3,1,1,1,0,1,1,2,23,0,50,41,41,40,61,49,50,50,50,49,30,40,50,50,50,50,32,51,50,2
769,7,2,0,2,1,2,8,33,1,9,10,1,2,1,1,1,0,1,1,1,14,0,30,60,85,50,70,15,40,60,85,40,40,60,70,100,50,40,70,85,60,1
770,7,3,4,1,99,1,4,70,1,13,11,5,3,1,1,1,0,1,1,2,11,0,40,40,30,40,50,30,60,50,50,15,50,50,70,50,50,100,50,75,70,2
771,6,2,0,1,4,1,2,68,1,13,15,1,0,1,1,1,0,1,1,3,28,0,70,85,60,70,70,70,70,85,50,40,70,85,100,85,50,85,50,85,85,1
772,7,1,1,1,3,2,6,56,1,13,14,1,0,1,1,1,0,1,1,2,25,0,30,70,70,50,50,50,40,40,70,40,50,60,50,85,1,50,60,100,40,1
773,7,3,0,1,4,1,2,21,6,10,0,8,0,1,1,1,0,1,1,4,18,0,55,100,100,80,100,75,100,100,85,40,100,100,85,100,30,70,75,100,35,1
774,5,3,0,1,5,1,6,51,1,14,13,1,4,1,2,1,0,1,1,3,26,0,31,84,77,50,61,61,65,61,85,52,81,51,94,99,41,61,87,92,61,1
775,7,1,4,1,3,2,8,70,6,13,0,1,0,1,1,1,0,1,1,2,27,0,2,61,61,41,59,60,51,40,50,15,59,40,61,60,1,71,50,85,51,1
776,7,1,2,1,6,1,5,61,1,9,7,4,1,1,1,3,0,1,2,2,4,0,100,3,3,82,86,38,99,68,0,60,62,1,98,98,97,100,23,57,27,2
777,7,2,4,1,5,2,7,51,6,9,0,4,1,1,1,1,0,2,2,1,2,0,69,95,86,60,86,31,61,86,84,60,51,71,84,87,61,88,70,87,93,1
778,7,2,0,1,5,1,7,59,1,10,12,1,2,1,1,1,0,1,2,3,20,0,50,10,20,70,45,40,60,60,1,30,55,35,90,40,60,60,10,40,10,2
779,7,1,0,1,2,2,7,64,6,13,0,1,3,1,1,1,0,1,1,2,7,0,10,70,75,75,90,15,30,65,85,10,20,85,50,85,1,40,85,90,90,1
780,7,1,1,1,3,1,4,54,1,13,14,1,0,3,3,4,4,1,1,4,15,0,1,100,100,100,100,70,1,85,100,1,60,85,100,70,1,85,100,100,85,1
781,7,1,1,1,2,1,8,64,1,1,14,5,3,1,1,1,0,1,1,2,21,0,45,50,70,55,50,2,10,30,50,1,50,50,50,50,1,25,50,75,80,1
782,7,1,4,1,4,2,4,62,4,13,13,4,3,1,2,1,0,1,1,3,28,0,70,50,40,15,50,15,60,70,85,50,60,50,50,85,40,85,85,70,30,2
783,7,1,0,1,5,2,1,37,1,13,13,1,3,1,1,1,0,1,1,2,26,0,15,30,40,50,50,60,60,50,50,40,50,60,85,85,70,85,50,85,1,2
784,7,2,2,1,6,1,1,52,1,9,95,1,0,1,1,1,0,1,1,3,23,0,60,30,15,85,15,50,85,50,60,40,60,30,85,60,70,85,15,85,30,2
785,2,3,0,1,6,1,2,35,1,9,9,1,0,1,1,1,0,2,1,2,17,0,85,60,15,30,85,50,100,60,40,70,40,40,100,70,60,85,40,70,1,2
786,7,1,1,1,6,1,1,79,1,13,13,5,0,1,1,1,0,1,1,3,0,0,40,30,30,30,85,40,60,40,60,30,40,50,85,70,30,85,50,100,30,2
787,7,1,0,1,6,1,2,58,4,10,0,6,1,1,1,1,0,2,2,1,2,0,100,50,30,85,100,85,85,85,1,100,60,15,100,100,40,100,1,100,85,2
788,7,3,1,1,99,1,1,66,1,14,14,1,0,1,1,1,0,1,2,3,16,0,40,100,60,50,100,85,50,100,50,70,70,50,100,100,15,85,70,100,50,1
789,5,2,0,1,6,2,1,29,1,12,10,1,0,1,1,1,0,1,1,2,23,0,50,50,40,85,50,50,60,50,50,50,50,50,85,50,50,100,50,85,1,2
790,5,2,0,1,4,1,0,65,5,12,0,1,0,5,3,4,2,1,2,3,1,0,70,80,999,80,90,50,85,70,60,70,50,30,90,80,999,70,80,90,999,1
791,7,2,1,1,2,1,1,72,1,14,13,5,0,2,1,1,0,1,1,2,27,0,0,71,88,60,83,39,9,59,91,40,51,53,62,85,1,40,55,85,83,1
792,7,2,0,1,4,2,8,68,4,9,10,5,3,1,1,1,0,2,2,3,9,0,51,43,52,50,86,17,42,42,99,2,32,86,51,51,51,89,51,85,85,1
793,7,4,2,1,4,1,4,66,5,13,0,5,0,1,1,1,0,1,1,2,1,0,60,50,85,85,70,40,85,60,85,30,40,30,85,85,30,85,85,85,85,2
794,7,2,1,1,2,2,8,45,1,10,10,1,2,1,1,1,0,1,1,2,8,0,1,50,50,15,50,85,1,50,70,1,50,50,1,50,1,60,70,100,60,1
795,7,2,1,1,1,2,8,39,1,14,13,4,2,1,1,1,0,1,1,1,1,0,1,73,70,93,77,37,54,51,70,8,72,48,14,71,9,57,52,94,52,1
796,7,1,0,1,99,1,2,67,6,10,0,5,2,2,1,1,0,1,1,1,18,0,60,85,70,85,100,60,60,60,50,60,40,70,70,70,40,15,50,85,100,1
797,5,1,2,1,5,1,1,36,1,16,15,1,3,1,1,1,0,1,1,2,28,0,60,50,41,42,60,60,60,41,60,40,51,60,71,69,40,48,41,61,41,2
798,7,2,0,1,2,2,5,76,4,10,0,5,0,5,2,1,0,1,0,1,0,0,30,50,85,50,100,50,50,70,70,60,60,85,60,100,40,85,70,85,100,1
