Id,V161008,V161009,V161019,V161112,V161126,V161241,V161265x,V161267,V161268,V161270,V161272,V161276x,V161307,V161310x,V161315,V161316,V161322a,V161326,V161329,V161334,V161361x,Vote
2300,5,3,1,1,99,1,1,47,4,11,0,1,2,2,1,1,0,1,1,1,11,1
2307,3,3,0,1,2,1,7,71,1,14,13,5,3,1,1,1,0,1,1,3,5,1
2328,3,4,0,1,2,2,5,37,1,12,11,1,2,1,1,1,0,1,1,2,19,1
2342,6,1,2,1,5,1,4,63,1,15,14,1,0,1,1,1,0,1,1,2,28,1
2372,6,4,4,1,5,2,8,48,1,14,14,1,0,3,3,4,4,1,1,2,17,2
2375,4,1,1,1,99,1,4,59,6,10,0,6,2,6,1,1,0,1,2,1,8,1
2386,6,1,1,1,4,1,5,50,4,14,0,1,0,2,3,4,4,1,1,2,14,1
2393,1,4,4,1,4,1,2,65,3,11,0,1,0,1,1,1,0,2,1,3,18,2
2400,4,1,0,1,2,2,8,60,1,14,10,1,0,1,1,1,0,1,1,2,23,1
2414,6,2,4,1,3,2,8,37,1,13,12,1,3,1,1,1,0,1,1,2,24,1
2439,1,1,1,1,2,1,7,70,4,14,0,1,3,1,1,1,0,1,1,2,12,1
2442,3,2,0,1,5,2,8,54,4,16,13,1,3,5,3,1,0,1,1,2,27,1
2443,5,1,2,1,6,1,1,78,1,10,10,5,2,1,1,1,0,1,2,2,7,2
2449,2,3,0,1,99,1,2,48,1,9,9,1,2,1,1,1,0,1,1,1,12,2
2457,6,1,1,1,4,1,2,62,1,11,10,6,0,2,1,1,0,1,1,2,13,1
2466,3,3,0,1,99,1,3,27,6,14,0,1,0,2,1,1,0,1,1,1,15,1
1585,3,3,1,1,5,1,1,49,6,13,13,1,2,1,1,1,0,1,1,2,27,1
232,2,5,0,1,4,2,1,51,6,10,10,1,2,1,1,1,0,2,1,2,21,1
1236,1,1,1,1,2,2,6,60,1,15,10,5,0,1,1,1,0,1,1,3,21,1
757,3,2,1,1,1,2,8,39,1,14,13,4,2,1,1,1,0,1,1,1,1,1
1934,7,3,0,1,4,1,5,26,6,10,0,1,2,6,1,1,0,1,1,1,21,1
38,5,3,1,1,2,2,8,35,1,14,14,1,3,1,1,1,0,1,1,2,26,1
211,1,2,0,1,5,1,2,66,1,13,15,1,4,1,1,1,0,1,2,2,25,2
2038,2,1,0,1,99,1,2,58,4,12,0,1,2,2,3,4,4,2,2,1,9,2
343,4,3,0,1,99,1,1,21,6,10,0,1,2,6,1,1,0,2,1,3,17,1
376,5,2,0,1,3,2,8,37,1,14,14,1,0,1,1,1,0,1,1,2,28,1
418,5,3,0,1,3,1,2,35,1,16,16,1,3,1,1,1,0,1,1,2,25,1
554,2,2,4,1,99,1,5,45,1,11,12,1,2,3,3,4,4,1,1,2,23,2
912,3,3,1,1,1,1,4,83,3,3,0,4,0,6,2,1,0,2,0,1,1,2
1124,7,3,0,1,6,1,5,39,1,13,14,7,0,1,1,1,0,1,1,2,22,2
2046,5,2,1,1,3,2,8,40,1,13,10,7,3,1,1,1,0,1,1,2,24,2
2183,7,3,1,1,99,1,2,58,1,13,13,4,2,2,1,1,0,1,1,2,17,1
148,1,3,0,1,2,2,4,34,1,14,13,1,3,1,1,1,0,1,1,2,17,1
643,6,2,0,1,4,1,7,45,1,14,14,1,0,4,2,1,0,1,2,2,9,1
2250,5,2,1,1,4,2,8,44,1,15,13,1,4,1,3,0,0,1,1,2,28,1
114,4,4,1,1,2,2,8,26,6,10,0,1,2,1,1,1,0,1,1,4,18,1
1361,6,2,1,1,2,1,7,36,6,12,0,1,0,2,1,1,0,1,1,1,15,1
1720,2,1,2,1,6,2,5,66,1,14,14,1,3,1,1,1,0,1,1,3,21,2
2276,2,2,1,1,99,2,8,76,1,9,9,5,0,1,1,1,0,1,0,3,10,1
90,5,2,1,1,1,2,8,33,6,14,0,1,2,1,1,1,0,1,1,1,3,1
246,1,3,0,1,6,1,8,82,1,10,10,5,3,1,1,1,0,2,2,1,7,2
605,3,3,0,1,4,1,4,43,1,14,14,1,0,1,1,1,0,1,1,2,26,1
1250,3,1,0,1,4,1,2,40,1,13,10,1,2,2,3,4,4,1,1,1,8,1
1914,1,3,2,1,2,2,8,50,4,13,0,1,3,1,1,1,0,1,1,1,22,1
2402,2,2,1,1,4,2,8,37,1,9,9,1,1,5,1,1,0,2,1,2,9,1
2463,2,2,1,1,1,2,8,43,1,10,16,1,4,1,1,1,0,1,1,2,27,1
28,1,3,0,1,3,1,6,37,1,15,14,1,3,1,1,1,0,1,1,2,24,1
29,4,3,1,1,2,2,4,31,6,13,14,1,0,1,1,1,0,1,1,2,22,1
46,7,1,0,1,3,2,4,56,1,14,12,1,3,1,1,1,0,1,1,3,13,1
60,5,2,4,1,3,2,4,50,4,16,0,4,0,3,3,4,4,1,1,2,27,1
109,2,3,1,1,2,2,4,68,2,10,7,5,0,5,1,1,0,1,0,2,12,1
122,4,2,1,1,2,2,8,58,1,14,10,1,3,1,1,1,0,1,1,2,26,1
128,1,3,1,1,2,2,8,33,1,14,12,1,0,1,1,1,0,1,1,2,25,1
182,7,4,0,1,4,2,8,61,4,10,0,5,2,2,1,1,0,2,1,3,19,1
193,5,2,4,1,4,1,7,62,1,16,16,1,3,2,3,4,3,1,1,3,26,1
250,4,2,1,1,2,2,8,47,1,14,16,1,4,3,3,1,0,1,1,2,27,1
260,7,4,4,1,7,2,2,22,6,9,0,1,0,1,1,1,0,1,1,2,27,2
273,2,3,0,1,5,1,5,32,1,13,13,7,2,1,1,1,0,1,1,3,15,2
280,1,1,0,1,0,2,8,51,1,14,9,1,3,1,1,1,0,1,1,2,26,1
294,6,3,1,1,99,1,2,26,6,10,0,1,2,2,1,1,0,1,1,1,9,1
296,5,3,1,1,99,1,5,27,6,10,10,1,2,2,1,1,0,1,1,1,12,1
344,3,1,0,1,6,1,4,57,1,12,12,1,3,1,1,1,0,1,1,2,25,2
351,1,3,0,1,99,1,1,47,6,13,10,1,3,6,1,1,0,1,1,1,21,2
380,1,4,2,1,4,2,8,82,3,9,0,5,0,1,1,1,0,2,0,4,1,2
389,5,2,0,1,2,1,1,29,1,13,13,7,0,6,1,1,0,1,1,1,22,1
412,6,2,0,2,1,2,8,35,1,11,14,1,0,1,1,1,0,1,0,4,12,1
419,6,4,1,1,2,1,7,29,1,13,12,1,3,2,3,4,4,1,1,1,21,1
438,4,2,0,1,2,1,2,56,1,15,13,1,0,2,3,4,4,1,1,2,19,1
486,2,3,0,1,3,1,4,50,4,13,0,1,1,3,3,4,3,1,1,2,3,1
519,5,4,0,1,6,1,2,31,1,9,11,1,3,1,1,1,0,1,1,2,22,2
556,6,2,1,1,3,2,1,20,6,9,0,8,0,1,1,1,0,1,1,2,27,1
595,5,1,1,1,2,2,1,90,3,9,0,5,2,1,1,1,0,1,0,3,13,1
611,3,3,1,1,4,2,8,0,6,13,0,1,0,3,2,1,0,1,1,2,0,1
615,1,4,4,1,99,2,8,60,1,16,14,5,3,2,1,1,0,1,1,3,0,1
636,3,2,1,1,4,1,1,67,1,14,10,1,3,1,1,1,0,1,1,2,0,1
692,3,1,0,1,4,1,2,55,1,9,5,6,2,1,1,1,0,1,2,2,11,1
721,3,1,0,1,2,1,1,74,1,16,15,5,4,1,1,1,0,1,1,3,25,1
730,1,4,2,1,6,1,2,63,1,12,13,4,3,1,1,1,0,1,1,2,23,2
734,4,1,1,1,3,2,6,56,1,13,14,1,0,1,1,1,0,1,1,2,25,1
792,3,0,1,1,2,1,2,68,1,9,13,5,0,2,1,1,0,2,1,2,12,1
816,1,1,1,1,99,1,8,49,6,10,0,1,2,2,1,1,0,1,1,1,9,1
887,6,3,0,1,3,1,1,48,1,13,14,1,0,1,1,1,0,1,2,2,15,1
970,3,2,0,1,5,1,2,60,4,10,0,1,0,2,1,1,0,1,1,2,18,1
971,2,3,0,1,99,1,4,53,6,90,0,4,0,1,2,1,0,1,1,2,11,2
1010,6,3,0,1,2,2,8,44,6,14,0,1,0,1,1,1,0,1,1,2,21,1
1019,7,2,0,1,1,2,8,37,1,14,16,1,3,1,1,1,0,1,1,1,25,1
1045,2,3,1,1,1,2,7,29,6,13,13,8,3,1,1,1,0,1,1,1,15,1
1104,2,4,1,1,3,2,2,32,1,12,13,1,3,1,1,1,0,1,1,1,23,2
1163,7,4,0,1,4,2,8,26,6,9,0,1,0,1,1,1,0,1,1,1,1,2
1169,1,2,1,1,2,2,4,63,3,14,0,5,3,1,1,1,0,1,1,2,28,1
1182,1,3,0,1,99,2,8,59,1,9,8,5,3,6,2,1,0,1,2,3,22,2
1202,2,2,0,1,99,1,4,59,6,8,0,5,3,2,1,1,0,1,1,2,12,1
1259,4,4,1,1,3,2,8,25,6,10,0,2,2,3,2,1,0,1,1,4,12,1
1281,5,1,1,1,4,1,4,72,4,11,0,5,0,2,1,1,0,2,0,1,3,1
1282,6,2,0,1,99,1,4,53,4,9,0,1,2,5,1,1,0,1,1,1,5,1
1294,6,1,0,1,2,1,1,57,6,10,0,1,2,1,1,1,0,1,1,2,16,1
1304,6,2,0,1,6,2,8,65,1,11,10,5,0,1,1,1,0,1,1,3,1,2
1331,3,1,1,1,99,1,0,66,4,9,0,5,1,2,1,1,0,2,2,3,7,1
1408,3,2,0,1,99,1,2,21,6,10,0,1,3,2,1,1,0,1,1,4,3,1
1433,3,2,0,1,4,1,1,51,4,13,0,1,2,1,1,1,0,1,2,4,14,1
1448,3,3,1,1,4,1,1,47,1,14,10,1,0,2,1,1,0,1,0,1,21,1
1494,2,1,0,2,6,1,5,54,5,13,0,1,3,1,1,1,0,1,1,3,1,2
1530,1,1,0,1,2,2,5,41,1,12,10,1,2,2,1,1,0,1,1,2,23,1
1564,6,4,0,2,99,1,4,34,1,8,11,1,2,5,3,4,4,1,1,2,24,2
1601,7,4,4,1,4,2,5,68,4,11,0,5,0,1,1,1,0,1,1,2,7,1
1617,7,4,0,2,7,1,2,22,6,9,0,1,0,2,1,1,0,1,1,1,4,1
1620,6,1,1,1,2,2,8,43,1,10,14,6,2,5,1,1,0,1,1,3,15,1
1696,5,2,1,1,99,1,2,34,6,14,0,1,3,2,1,1,0,1,1,2,17,1
1716,1,4,4,1,99,2,8,18,6,9,0,4,1,1,1,1,0,1,0,1,3,1
1733,2,3,1,1,4,1,4,0,1,11,9,1,2,1,1,1,0,2,2,3,13,2
1754,4,4,0,1,3,1,3,30,6,11,0,1,2,2,1,1,0,1,1,1,15,1
1841,3,3,1,1,99,1,5,49,4,9,0,1,0,5,3,4,0,1,1,2,9,1
1853,2,1,4,1,4,2,4,43,1,13,16,1,0,1,1,1,0,1,1,2,25,1
1854,3,3,1,1,99,1,2,53,1,10,9,1,3,2,1,1,0,1,2,2,15,1
1855,5,1,0,1,99,1,1,62,1,9,9,1,0,1,1,1,0,1,1,3,5,1
1868,3,2,0,2,3,1,4,49,1,12,10,1,0,5,3,4,4,1,1,1,0,1
1901,3,4,0,1,99,2,8,21,6,10,0,8,2,3,3,1,0,1,1,2,16,1
1944,4,1,4,1,2,2,6,66,1,10,13,1,3,1,1,1,0,1,1,3,26,1
1953,5,4,0,1,2,2,8,33,6,13,14,1,0,5,1,2,0,1,1,1,13,1
1954,2,1,2,2,7,1,5,33,1,11,10,4,0,1,1,1,0,1,1,4,26,2
1965,3,2,1,1,2,2,8,27,4,13,0,1,3,1,1,1,0,1,1,1,12,1
1975,1,3,1,1,2,1,1,60,4,13,0,5,2,6,1,1,0,1,1,1,13,1
1983,5,4,1,1,99,2,1,39,4,13,9,1,2,1,1,1,0,1,1,1,12,1
2017,7,1,2,1,7,1,4,60,4,13,0,1,0,1,1,1,0,1,1,2,21,2
2050,5,3,0,1,4,1,4,53,4,10,0,1,3,1,1,1,0,1,1,3,18,1
2057,3,3,0,1,2,2,8,35,1,16,16,1,0,1,1,1,0,1,1,2,27,1
2096,2,2,1,1,2,1,7,60,1,14,14,1,4,1,1,1,0,1,1,3,28,1
2179,7,3,1,1,3,2,1,0,1,16,13,1,3,1,3,4,0,2,1,2,0,1
2210,7,4,4,1,99,1,2,79,4,6,0,5,3,1,1,1,0,2,2,3,11,2
2231,5,4,1,1,2,2,8,27,2,13,10,1,3,1,3,4,3,1,1,4,22,1
2238,1,1,0,1,99,2,8,60,4,13,0,6,2,1,1,1,0,1,1,1,2,2
2252,7,3,0,1,5,1,4,32,1,10,14,1,0,1,1,1,0,1,1,2,25,2
2263,1,3,4,1,4,2,8,31,1,13,13,1,0,6,2,4,2,1,1,2,15,1
2301,1,2,1,1,3,1,4,34,5,10,0,1,1,5,3,1,0,1,1,1,13,1
2322,1,1,1,1,3,2,8,24,6,13,0,1,0,1,1,1,0,1,1,1,12,1
2330,5,4,0,1,5,1,2,62,3,9,11,4,3,2,1,1,0,1,1,1,1,2
2356,7,2,0,1,6,1,4,46,1,13,16,7,3,1,1,1,0,1,1,2,26,2
2376,2,3,2,1,99,2,8,66,6,13,0,4,4,6,1,1,0,2,0,1,3,2
2378,3,2,0,1,4,1,6,65,1,15,13,1,3,1,2,1,0,1,1,2,0,1
2385,5,2,1,1,4,2,8,72,1,13,13,5,3,1,1,1,0,1,1,2,24,1
2453,1,1,1,1,2,2,7,74,1,16,14,5,3,1,1,1,0,1,2,3,28,1
1291,6,3,1,1,4,1,3,58,6,13,0,1,0,2,1,1,0,1,1,2,15,1
1473,5,3,0,1,3,1,4,36,1,13,15,1,0,5,3,1,0,1,1,2,27,1
759,2,1,2,1,5,1,1,36,1,16,15,1,3,1,1,1,0,1,1,2,28,2
939,4,2,4,1,2,2,1,59,1,14,14,5,4,1,3,1,0,1,1,2,27,1
2042,4,2,1,1,3,1,2,27,6,10,0,4,3,2,1,7,2,1,1,4,2,1
365,2,4,2,1,6,2,8,65,6,16,0,1,3,1,1,1,0,1,2,2,21,2
404,4,3,1,1,2,2,8,25,6,13,10,1,0,2,1,1,0,1,1,1,13,1
1095,5,0,2,1,5,1,2,41,1,13,14,1,0,1,1,1,0,1,1,2,15,1
1655,2,2,4,1,4,2,1,32,1,13,13,1,0,3,3,1,0,1,1,1,17,1
352,3,1,4,1,1,2,7,37,1,16,14,1,0,1,1,1,0,1,1,1,28,1
353,3,2,1,1,4,2,8,74,1,14,14,5,3,1,1,1,0,1,1,3,0,1
1521,7,3,1,1,2,2,5,38,1,14,13,1,0,1,1,1,0,1,1,2,25,1
720,5,4,0,1,4,2,8,27,4,9,0,1,2,1,1,1,0,2,0,1,1,2
1568,2,2,1,1,1,2,8,32,6,10,0,1,0,1,1,1,0,1,1,1,25,1
1876,5,1,0,1,3,1,5,39,1,13,8,1,2,1,1,1,0,1,1,2,19,1
417,4,1,0,1,2,2,8,25,6,13,0,1,0,1,1,1,0,1,1,1,8,1
671,2,2,1,1,0,0,0,0,0,10,0,4,3,1,0,1,0,1,1,4,0,2
715,2,1,0,2,2,2,8,43,6,9,0,1,2,1,1,1,0,2,1,1,14,1
1904,4,2,0,1,5,1,3,72,1,10,10,5,3,2,1,1,0,1,1,2,19,1
2454,5,3,0,1,5,1,4,50,4,13,0,1,0,1,1,1,0,1,1,3,21,2
299,3,3,1,1,2,1,5,60,4,9,0,1,3,2,1,1,0,1,1,3,18,1
451,6,2,2,1,5,1,1,39,6,13,0,1,3,3,3,4,4,1,1,2,15,2
497,7,3,4,1,4,2,8,54,1,9,9,4,2,1,1,1,0,1,0,2,11,2
785,4,1,1,1,2,2,8,65,1,14,14,1,3,1,1,1,0,1,1,2,27,1
802,5,3,0,1,99,2,8,42,5,12,0,1,2,2,1,1,0,2,1,2,9,1
989,3,3,0,1,2,1,7,30,1,15,15,1,0,1,3,1,0,1,1,1,25,1
1198,1,4,1,1,99,2,4,37,6,13,9,1,2,5,1,1,0,1,1,1,17,1
1225,7,2,1,1,2,2,8,27,6,13,14,1,3,1,1,1,0,1,1,2,25,1
1672,7,4,1,1,3,2,5,58,4,10,0,1,0,1,1,1,0,1,1,2,17,1
2084,3,1,4,1,4,2,8,60,1,10,9,1,3,2,1,1,0,1,0,2,27,1
21,2,3,1,1,1,1,1,30,1,13,13,1,0,1,1,1,0,1,1,1,15,1
63,1,2,1,1,1,2,8,26,6,13,0,1,3,3,3,1,0,1,1,1,13,1
71,6,2,1,1,2,2,1,35,1,12,13,1,3,1,1,1,0,1,1,2,25,1
81,1,3,1,1,2,1,3,30,6,10,0,1,1,2,1,1,0,1,1,1,8,1
111,2,1,0,1,6,1,4,57,1,13,13,1,0,1,1,1,0,1,1,3,1,2
118,6,2,1,1,2,2,8,32,6,13,12,1,0,1,1,1,0,1,1,1,11,1
140,7,1,1,1,0,2,8,58,6,13,0,1,3,1,1,1,0,1,1,3,1,1
153,3,1,1,1,1,2,8,64,1,13,13,5,0,5,1,2,0,1,1,3,24,1
160,6,3,1,1,2,2,7,29,1,14,14,1,3,1,3,4,4,1,1,2,26,1
162,5,1,1,1,3,1,3,63,1,10,14,6,0,6,0,4,0,1,1,2,21,1
166,6,3,2,2,6,2,8,63,1,9,10,1,0,1,1,1,0,1,2,1,12,2
171,7,3,0,1,99,1,5,58,1,13,5,5,0,2,1,1,0,1,1,1,14,1
228,3,1,1,1,1,2,8,40,1,10,13,2,3,1,1,1,0,1,1,1,23,1
251,6,3,0,1,2,2,8,37,6,14,0,1,3,1,1,1,0,1,1,2,27,1
267,4,2,0,1,2,1,5,52,1,13,13,1,0,1,1,1,0,1,2,1,13,1
303,5,1,0,1,2,2,2,31,6,14,13,1,0,1,1,1,0,1,1,1,18,1
311,6,1,1,1,2,1,1,75,1,9,9,1,3,1,1,1,0,1,2,3,13,1
321,2,2,1,1,4,1,2,56,5,10,9,1,1,2,1,1,0,1,1,1,13,1
328,6,3,1,1,2,1,6,36,1,14,13,1,0,1,1,1,0,1,1,2,26,1
416,2,2,1,1,4,2,2,35,6,11,0,1,0,6,1,1,0,1,1,3,9,1
441,6,1,1,1,99,1,2,55,1,10,14,1,3,2,1,1,0,1,1,2,24,1
454,1,2,0,1,4,1,1,69,1,11,11,5,3,1,1,1,0,1,2,3,22,1
463,1,1,0,1,2,1,4,81,1,16,16,5,0,1,1,1,0,1,1,3,0,1
509,5,1,1,1,2,1,4,42,6,10,0,1,2,5,3,4,3,1,1,2,22,1
528,5,4,4,1,2,2,8,20,6,9,0,8,2,3,3,1,0,1,1,1,1,1
628,7,3,1,2,99,2,8,37,6,9,0,1,2,5,1,1,0,1,1,1,15,1
631,4,3,4,1,4,1,7,0,1,14,15,1,0,3,3,4,4,1,1,2,26,1
656,7,2,4,1,2,2,5,30,6,14,13,1,3,6,1,1,0,1,1,1,11,1
731,2,2,0,2,1,2,8,33,1,9,10,1,2,1,1,1,0,1,1,1,14,1
741,2,1,0,1,2,2,7,64,6,13,0,1,3,1,1,1,0,1,1,2,7,1
753,5,2,1,1,2,1,1,72,1,14,13,5,0,2,1,1,0,1,1,2,27,1
769,4,2,0,1,4,1,1,30,6,15,0,1,0,2,1,1,0,1,1,1,14,1
778,3,3,0,1,99,1,5,56,5,10,14,1,3,1,1,1,0,1,0,1,3,2
780,4,3,4,1,99,1,7,42,1,10,10,6,3,2,1,1,0,1,1,1,12,1
781,2,3,1,1,4,1,1,68,1,14,13,1,0,1,1,1,0,1,0,1,14,1
790,7,1,1,1,1,2,8,74,1,14,10,5,3,1,1,1,0,1,2,3,23,1
836,1,2,1,1,3,2,8,42,6,14,0,1,3,1,1,1,0,1,1,2,22,1
868,3,2,0,1,2,2,1,64,4,16,0,1,3,1,1,1,0,1,1,2,26,1
889,7,4,1,1,0,2,4,30,6,9,0,4,1,2,1,1,0,1,0,1,2,1
942,2,4,1,1,99,2,4,68,4,9,0,1,3,5,2,1,0,1,2,3,20,1
961,4,3,4,2,99,1,5,54,6,10,0,4,2,1,1,1,0,2,1,3,9,2
978,1,2,1,1,99,1,1,28,6,13,0,1,3,2,1,1,0,1,1,1,13,1
992,4,1,4,1,5,2,8,26,6,13,0,1,0,1,1,1,0,1,2,4,17,2
1001,1,2,0,1,2,2,8,30,6,13,14,1,2,1,1,1,0,1,1,1,12,1
1007,1,3,2,1,5,2,1,66,4,14,0,1,3,1,1,1,0,1,1,3,28,1
1015,5,1,0,1,4,1,2,51,6,14,13,1,3,2,1,1,0,1,1,1,25,1
1025,6,3,2,1,5,2,7,61,1,14,13,5,0,1,1,1,0,1,1,3,14,2
1032,7,3,0,1,2,1,5,32,1,13,9,1,0,2,1,1,0,1,1,1,11,1
1034,2,3,0,1,99,1,2,66,4,8,0,5,1,2,1,1,0,1,0,2,1,1
1101,3,3,1,1,5,1,4,67,1,9,9,5,3,1,1,1,0,1,2,3,0,1
1142,1,3,0,1,3,1,2,27,6,10,0,1,0,2,1,1,0,2,1,1,9,1
1188,5,3,0,1,3,2,8,30,6,14,0,1,3,3,3,4,3,1,1,1,22,1
1216,6,3,0,1,99,1,7,24,6,13,0,4,3,3,3,1,0,1,0,2,25,2
1230,2,4,1,2,99,2,7,30,6,9,0,4,0,5,3,1,0,1,1,1,12,1
1240,5,2,0,1,1,2,8,88,1,14,10,5,3,1,1,1,0,1,1,1,18,1
1278,6,2,1,1,99,1,2,47,6,10,0,6,1,2,1,1,0,2,1,1,3,1
1317,5,1,1,1,1,2,8,33,1,13,13,1,3,1,1,1,0,1,1,2,18,1
1337,7,1,0,1,4,2,8,74,3,10,0,5,3,2,1,1,0,1,2,2,16,1
1365,6,5,0,1,99,2,4,85,3,2,0,1,3,5,3,1,0,2,2,4,6,1
1387,6,4,4,1,2,1,7,32,6,13,16,1,1,1,1,1,0,1,1,1,14,1
1414,6,2,0,1,3,2,3,55,6,8,8,1,3,2,1,1,0,2,2,2,1,1
1420,1,2,0,1,99,1,5,31,6,10,10,1,0,6,1,1,0,1,1,1,9,1
1435,5,1,0,1,4,2,8,58,1,10,12,1,2,1,1,1,0,1,1,1,14,1
1552,2,1,0,1,2,2,4,25,6,12,0,1,1,1,1,1,0,1,1,4,15,2
1581,1,1,4,1,2,2,7,36,1,15,15,1,0,1,2,1,0,1,1,2,25,1
1613,6,3,0,1,3,2,2,23,6,13,13,1,0,2,1,1,0,1,2,1,3,1
1636,4,2,1,1,2,2,8,25,6,13,0,8,0,1,1,1,0,1,1,1,9,1
1637,3,2,0,1,4,1,2,55,1,10,10,6,3,2,1,3,0,1,2,4,2,1
1646,1,3,0,1,6,1,5,0,0,0,0,0,0,5,1,1,0,1,0,0,0,1
1692,3,4,1,1,2,2,8,32,6,10,14,1,2,2,1,1,0,1,1,4,15,1
1710,7,4,0,2,4,2,5,46,1,11,13,1,3,3,3,1,0,1,1,2,1,2
1715,2,1,1,1,99,1,4,51,6,9,0,1,2,5,1,1,0,1,1,1,1,1
1751,4,3,1,1,99,2,5,50,4,7,0,2,2,5,3,4,4,1,1,1,8,1
1760,6,2,1,1,1,2,8,37,1,14,12,1,3,1,1,1,0,1,1,2,25,1
1764,5,2,1,1,2,1,7,35,1,16,13,1,3,1,1,1,0,1,1,3,25,1
1774,2,1,1,1,2,1,1,90,3,14,0,5,3,1,2,1,0,1,1,3,13,1
1894,3,3,1,1,99,2,0,67,4,13,0,1,2,2,3,4,2,1,0,3,15,1
1936,4,1,1,2,2,2,8,58,6,14,0,1,0,2,1,1,0,1,1,3,22,1
1950,7,5,1,1,4,1,4,61,4,13,0,6,0,5,1,2,0,1,1,2,1,1
2076,7,4,5,1,2,2,8,24,6,10,0,1,2,6,1,1,0,1,1,1,5,1
2124,4,2,0,2,4,1,5,38,6,13,0,1,2,2,3,1,0,1,1,1,1,1
2125,4,1,0,2,1,1,4,32,4,15,0,4,0,6,1,1,0,1,2,4,23,1
2199,1,1,1,1,2,2,4,64,5,11,0,1,0,6,1,1,0,1,1,4,24,1
2244,5,3,0,1,2,1,6,45,1,13,15,7,2,1,3,4,2,1,1,2,22,1
2256,1,1,1,1,1,2,6,73,1,14,14,5,0,1,1,1,0,1,1,3,26,1
2274,7,3,1,1,3,2,8,35,6,13,13,1,3,2,1,1,0,1,1,2,20,1
2313,4,1,1,1,5,1,4,53,1,13,12,1,3,6,1,1,0,1,1,2,16,1
2349,5,0,0,1,2,2,8,37,6,14,0,1,4,1,1,1,0,1,1,2,24,1
2430,3,1,1,1,4,1,2,63,4,13,0,1,3,2,1,1,0,2,2,1,1,1
2464,5,1,1,1,1,2,8,31,6,13,13,1,0,1,1,1,0,1,1,2,8,1
662,1,1,1,1,1,2,8,0,4,13,0,5,0,1,2,1,0,1,1,2,27,1
997,1,5,2,1,6,1,2,24,6,10,0,1,2,1,1,1,0,1,1,1,11,2
1350,5,4,1,1,4,2,8,68,1,10,10,5,3,1,3,4,1,1,1,3,24,1
216,7,2,0,1,2,1,1,37,1,12,9,1,2,1,1,1,0,1,1,2,21,1
881,5,1,0,1,4,1,2,69,3,14,0,5,3,2,1,1,0,1,1,4,17,1
965,7,3,0,1,3,2,8,23,6,13,9,1,0,1,1,1,0,1,1,1,12,1
1481,1,4,0,1,4,1,4,21,6,12,0,1,1,1,2,1,0,1,1,2,11,1
57,4,3,1,1,1,2,7,35,1,14,14,1,0,1,1,1,0,1,2,1,14,1
305,2,4,1,1,3,2,1,28,6,13,13,1,3,1,1,1,0,1,1,1,19,1
1711,2,2,0,1,2,2,4,32,1,10,10,1,0,1,3,4,4,1,1,2,23,1
413,4,2,4,1,4,1,4,51,4,5,0,6,0,5,3,4,3,1,1,1,3,1
765,1,2,4,1,2,2,8,31,1,14,15,1,3,1,1,1,0,1,1,1,26,1
1856,6,1,1,1,2,2,8,33,1,14,14,1,3,1,1,1,0,1,1,1,23,1
2053,2,1,1,1,2,2,8,52,1,14,13,1,3,2,1,1,0,1,1,2,0,1
2323,4,1,0,1,5,1,5,64,1,11,12,1,2,6,1,1,0,1,1,1,21,1
1,2,3,1,1,4,1,4,49,1,8,9,4,2,5,1,1,0,1,2,1,1,1
36,4,4,0,2,4,2,0,46,4,11,0,6,3,2,1,1,0,2,1,4,8,1
125,7,1,1,1,1,1,7,74,6,13,0,5,3,1,1,1,0,2,0,1,3,1
334,3,3,0,2,5,1,2,26,5,9,0,1,1,1,1,1,0,1,1,1,4,2
355,7,3,0,1,2,1,2,25,6,13,0,1,0,2,1,1,0,1,1,1,11,1
363,4,3,1,1,3,2,8,22,6,15,0,8,0,1,2,1,0,1,1,1,1,1
410,6,2,0,1,2,1,8,46,6,10,0,4,0,5,1,1,0,1,2,4,1,1
447,5,1,1,1,3,2,8,30,1,10,13,8,2,1,1,1,0,1,1,2,12,1
461,6,4,1,1,4,1,2,36,1,13,13,1,3,2,1,1,0,1,1,2,24,1
485,4,1,1,1,99,1,4,69,6,13,0,5,0,5,3,4,2,2,1,1,12,1
567,3,2,1,1,1,1,4,62,5,10,0,5,3,2,1,1,0,1,2,1,17,1
570,4,3,1,1,5,1,4,54,1,13,4,1,3,5,3,4,3,1,1,2,27,1
664,1,3,0,2,2,2,8,24,6,13,0,4,4,1,1,1,0,1,1,4,17,1
694,4,2,0,1,3,0,2,36,1,13,12,1,0,1,1,1,0,1,1,2,21,1
808,2,3,2,1,4,2,8,21,1,7,7,1,0,1,1,1,0,1,1,1,6,2
844,1,3,1,1,1,1,1,34,1,13,13,1,2,1,1,1,0,1,1,2,14,1
1213,6,3,2,1,7,1,2,59,1,9,12,7,3,2,1,1,0,1,0,4,12,2
1241,1,2,1,1,1,2,8,53,6,15,0,1,3,1,1,1,0,1,1,2,22,1
1400,5,1,0,1,5,2,8,33,6,10,14,1,2,5,3,1,0,1,1,2,15,2
1480,4,3,0,1,5,1,2,52,1,14,13,2,1,2,1,1,0,1,1,2,25,1
1616,7,3,0,1,5,1,8,70,6,10,0,5,2,1,1,1,0,2,0,3,24,2
1679,4,3,1,1,3,2,8,67,4,12,0,5,3,1,1,1,0,1,1,3,27,1
